regular,midgrade,premium,diesel,last_update,reg_price_age,mid_price_age,pre_price_age,des_price_age,location_id
2.37,2.57,2.77,2.55,2017-01-16 14:30:14.266013,2.0,2.0,2.0,2.0,1227
2.1,0.0,2.49,0.0,2017-01-16 14:43:34.115360,1.0,0.0,1.0,0.0,1174
0.0,0.0,0.0,2.64,2017-01-16 14:52:55.837446,0.0,0.0,0.0,21.0,1229
2.29,0.0,2.49,0.0,2017-01-16 14:53:28.302952,1.0,0.0,1.0,0.0,1198
2.29,2.55,2.67,2.59,2017-01-16 15:05:01.784610,0.0,0.0,0.0,0.0,1225
2.47,0.0,2.7,0.0,2017-01-16 15:08:24.343006,16.0,0.0,16.0,0.0,1184
2.29,2.41,2.63,2.55,2017-01-16 15:08:44.466073,0.0,0.0,0.0,0.0,1128
2.33,2.49,2.69,0.0,2017-01-16 15:14:21.437285,0.0,0.0,0.0,0.0,1101
2.31,2.53,2.63,0.0,2017-01-16 15:33:26.853986,1.0,1.0,1.0,0.0,1151
2.29,2.43,2.53,0.0,2017-01-16 15:34:52.268271,1.0,4.0,4.0,0.0,1129
2.36,0.0,0.0,0.0,2017-01-16 15:36:48.117324,0.0,0.0,0.0,0.0,1228
2.37,2.57,2.77,2.55,2017-01-16 15:38:54.211454,4.0,4.0,4.0,4.0,1227
2.1,0.0,2.49,0.0,2017-01-16 15:50:04.762583,1.0,0.0,1.0,0.0,1174
0.0,0.0,0.0,2.64,2017-01-16 15:59:03.972462,0.0,0.0,0.0,22.0,1229
2.29,0.0,2.49,0.0,2017-01-16 15:59:31.222620,1.0,0.0,1.0,0.0,1198
2.29,2.55,2.67,2.59,2017-01-16 16:11:32.458734,0.0,0.0,0.0,0.0,1225
2.47,0.0,2.7,0.0,2017-01-16 16:14:58.455481,17.0,0.0,17.0,0.0,1184
2.29,2.41,2.63,2.55,2017-01-16 16:15:11.323629,0.0,0.0,0.0,0.0,1128
2.33,2.49,2.69,0.0,2017-01-16 16:21:57.250227,0.0,0.0,0.0,0.0,1101
0.0,0.0,0.0,2.64,2017-01-16 16:47:53.045987,0.0,0.0,0.0,23.0,1229
2.29,2.43,2.53,0.0,2017-01-16 17:00:28.918740,1.0,5.0,5.0,0.0,1129
2.37,2.57,2.77,2.55,2017-01-16 17:02:24.261987,1.0,1.0,1.0,1.0,1227
2.47,0.0,2.7,0.0,2017-01-16 17:04:19.480679,18.0,0.0,18.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-16 17:08:31.302169,0.0,0.0,0.0,0.0,1228
2.29,2.41,2.63,2.55,2017-01-16 17:09:30.633259,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-16 17:10:52.317020,3.0,3.0,3.0,0.0,1151
2.33,2.49,2.69,0.0,2017-01-16 17:19:28.247872,0.0,0.0,0.0,0.0,1101
2.29,0.0,2.49,0.0,2017-01-16 17:29:43.685135,3.0,0.0,3.0,0.0,1198
2.29,2.55,2.67,2.59,2017-01-16 17:37:06.938895,0.0,0.0,0.0,0.0,1225
2.1,0.0,2.49,0.0,2017-01-16 18:14:23.338652,1.0,0.0,1.0,0.0,1174
0.0,0.0,0.0,2.64,2017-01-16 18:38:45.406084,0.0,0.0,0.0,0.0,1229
2.29,2.43,2.53,0.0,2017-01-16 19:01:15.606891,1.0,1.0,1.0,0.0,1129
2.39,2.59,2.79,2.59,2017-01-16 19:03:59.479021,1.0,1.0,1.0,1.0,1227
2.47,0.0,2.7,0.0,2017-01-16 19:06:40.575221,20.0,0.0,20.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-16 19:11:11.138880,0.0,0.0,0.0,0.0,1228
2.29,2.41,2.63,2.55,2017-01-16 19:12:02.452717,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-16 19:13:40.469246,1.0,1.0,1.0,0.0,1151
2.33,2.49,2.69,0.0,2017-01-16 19:21:56.747974,0.0,0.0,0.0,0.0,1101
2.29,0.0,2.49,0.0,2017-01-16 19:31:29.500794,1.0,0.0,1.0,0.0,1198
2.29,2.55,2.67,2.57,2017-01-16 19:37:46.207073,1.0,0.0,0.0,0.0,1225
2.1,0.0,2.49,0.0,2017-01-16 19:50:03.696390,1.0,0.0,1.0,0.0,1174
0.0,0.0,0.0,2.64,2017-01-16 20:00:16.824649,0.0,0.0,0.0,0.0,1229
2.29,2.43,2.53,0.0,2017-01-16 20:12:27.895663,1.0,1.0,1.0,0.0,1129
2.39,2.59,2.79,2.59,2017-01-16 20:14:58.167488,3.0,3.0,3.0,1.0,1227
2.47,0.0,2.7,0.0,2017-01-16 20:17:38.622168,21.0,0.0,21.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-16 20:22:43.608177,0.0,0.0,0.0,0.0,1228
2.29,2.41,2.63,2.55,2017-01-16 20:23:48.878669,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-16 20:26:17.077309,1.0,1.0,1.0,0.0,1151
2.33,2.49,2.69,0.0,2017-01-16 20:35:15.409255,0.0,0.0,0.0,0.0,1101
2.29,0.0,2.49,0.0,2017-01-16 20:44:26.579439,1.0,0.0,2.0,0.0,1198
2.29,2.55,2.67,2.59,2017-01-16 20:50:23.395487,0.0,0.0,0.0,0.0,1225
2.1,0.0,2.49,0.0,2017-01-16 21:03:06.532076,3.0,0.0,3.0,0.0,1174
2.39,2.59,0.0,2.64,2017-01-16 21:15:40.818092,1.0,1.0,0.0,1.0,1229
2.29,0.0,2.49,0.0,2017-01-16 21:34:32.007775,2.0,0.0,3.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-16 21:35:12.499989,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-16 21:41:07.262238,3.0,0.0,3.0,0.0,1174
2.39,2.59,2.79,2.59,2017-01-16 21:49:55.315617,1.0,1.0,1.0,1.0,1227
2.29,2.41,2.63,2.55,2017-01-16 21:51:52.921718,0.0,0.0,0.0,0.0,1128
2.47,0.0,2.7,0.0,2017-01-16 21:54:47.383315,23.0,0.0,23.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-16 21:58:49.373203,0.0,0.0,0.0,0.0,1228
2.29,2.43,2.53,0.0,2017-01-16 22:35:33.614113,1.0,1.0,1.0,0.0,1129
2.39,2.59,0.0,2.64,2017-01-16 22:40:21.961311,1.0,1.0,0.0,1.0,1229
2.29,2.55,2.67,2.57,2017-01-16 22:47:12.757168,0.0,0.0,0.0,0.0,1225
2.29,0.0,2.49,0.0,2017-01-16 23:17:47.791023,4.0,0.0,5.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-16 23:18:42.139895,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-16 23:25:28.592616,5.0,0.0,5.0,0.0,1174
2.29,2.41,2.63,2.55,2017-01-16 23:39:56.783878,0.0,0.0,0.0,0.0,1128
2.47,0.0,2.7,0.0,2017-01-16 23:44:14.509410,1.0,0.0,0.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-16 23:47:43.151713,0.0,0.0,0.0,0.0,1228
2.29,2.43,2.53,0.0,2017-01-17 00:22:54.956721,1.0,1.0,1.0,0.0,1129
2.39,2.59,0.0,2.64,2017-01-17 00:27:18.184298,3.0,3.0,0.0,3.0,1229
2.29,2.55,2.67,2.57,2017-01-17 00:31:58.559423,0.0,0.0,0.0,0.0,1225
2.29,0.0,2.49,0.0,2017-01-17 00:48:25.373524,5.0,0.0,7.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-17 00:48:44.561826,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-17 00:53:08.727549,7.0,0.0,7.0,0.0,1174
2.39,2.59,2.79,2.59,2017-01-17 01:00:40.601879,5.0,5.0,5.0,5.0,1227
2.29,2.41,2.63,2.55,2017-01-17 01:02:12.489596,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-17 01:02:16.930705,4.0,4.0,4.0,0.0,1151
2.47,0.0,2.7,0.0,2017-01-17 01:05:07.003994,1.0,0.0,0.0,0.0,1184
2.29,2.43,2.53,0.0,2017-01-17 01:32:48.318947,3.0,3.0,3.0,0.0,1129
2.29,2.55,2.67,2.57,2017-01-17 01:39:45.868612,0.0,0.0,0.0,0.0,1225
2.29,0.0,2.49,0.0,2017-01-17 01:56:37.580687,1.0,0.0,1.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-17 01:57:26.857743,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-17 02:01:52.340689,1.0,0.0,1.0,0.0,1174
2.39,2.59,2.79,2.59,2017-01-17 02:08:24.755201,1.0,1.0,1.0,1.0,1227
2.29,2.41,2.63,2.55,2017-01-17 02:09:43.335542,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-17 02:09:50.187254,5.0,5.0,5.0,0.0,1151
2.47,0.0,2.7,0.0,2017-01-17 02:11:58.413995,3.0,0.0,0.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-17 02:14:05.961360,0.0,0.0,0.0,0.0,1228
2.29,2.43,2.53,0.0,2017-01-17 02:36:11.626140,4.0,4.0,4.0,0.0,1129
2.39,2.59,0.0,2.64,2017-01-17 02:38:30.434119,6.0,6.0,0.0,6.0,1229
2.29,2.55,2.67,2.57,2017-01-17 02:41:38.949072,0.0,0.0,0.0,0.0,1225
2.36,0.0,0.0,0.0,2017-01-17 03:06:42.687467,0.0,0.0,0.0,0.0,1228
2.29,2.41,2.63,2.55,2017-01-17 03:14:40.805402,0.0,0.0,0.0,0.0,1128
2.39,2.59,0.0,2.64,2017-01-17 03:20:50.196735,6.0,6.0,0.0,6.0,1229
2.1,0.0,2.49,0.0,2017-01-17 03:25:28.957223,1.0,0.0,1.0,0.0,1174
2.29,2.43,2.53,0.0,2017-01-17 03:36:31.623232,5.0,5.0,5.0,0.0,1129
2.31,2.53,2.63,0.0,2017-01-17 03:40:40.669793,6.0,6.0,6.0,0.0,1151
2.33,2.49,2.69,0.0,2017-01-17 03:41:35.286678,0.0,0.0,0.0,0.0,1101
2.39,2.59,2.79,2.59,2017-01-17 03:43:46.764595,2.0,2.0,2.0,2.0,1227
2.29,0.0,2.49,0.0,2017-01-17 03:46:49.879998,1.0,0.0,1.0,0.0,1198
2.29,0.0,2.49,0.0,2017-01-17 04:05:42.562130,1.0,0.0,1.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-17 04:06:04.583013,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-17 04:11:49.094774,3.0,0.0,3.0,0.0,1174
2.39,2.59,2.79,2.59,2017-01-17 04:19:42.786601,3.0,3.0,3.0,3.0,1227
2.29,2.41,2.63,2.55,2017-01-17 04:21:09.573766,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-17 04:21:17.045413,7.0,7.0,7.0,0.0,1151
2.47,0.0,2.7,0.0,2017-01-17 04:23:50.368417,5.0,0.0,0.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-17 04:26:30.760566,0.0,0.0,0.0,0.0,1228
2.29,2.43,2.53,0.0,2017-01-17 04:50:29.333856,6.0,6.0,6.0,0.0,1129
2.39,2.59,0.0,2.64,2017-01-17 04:52:57.428461,8.0,8.0,0.0,8.0,1229
2.29,2.55,2.67,2.57,2017-01-17 04:56:26.423871,0.0,0.0,0.0,0.0,1225
2.29,0.0,2.49,0.0,2017-01-17 05:13:45.830062,3.0,0.0,3.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-17 05:14:11.919210,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-17 05:19:27.889995,4.0,0.0,4.0,0.0,1174
2.39,2.59,2.79,2.59,2017-01-17 05:26:58.112295,4.0,4.0,4.0,4.0,1227
2.29,2.41,2.63,2.55,2017-01-17 05:28:18.979320,0.0,0.0,0.0,0.0,1128
2.31,2.53,2.63,0.0,2017-01-17 05:28:22.953038,1.0,1.0,1.0,0.0,1151
2.47,0.0,2.7,0.0,2017-01-17 05:31:13.060845,6.0,0.0,0.0,0.0,1184
2.36,0.0,0.0,0.0,2017-01-17 05:33:59.999492,0.0,0.0,0.0,0.0,1228
2.29,2.43,2.53,0.0,2017-01-17 05:59:05.369721,1.0,1.0,1.0,0.0,1129
2.39,2.59,0.0,2.64,2017-01-17 06:02:46.763753,9.0,9.0,0.0,9.0,1229
2.29,2.55,2.67,2.57,2017-01-17 06:07:21.253533,0.0,0.0,0.0,0.0,1225
2.29,0.0,2.49,0.0,2017-01-17 06:26:23.209190,1.0,0.0,1.0,0.0,1198
2.33,2.49,2.69,0.0,2017-01-17 06:26:47.551717,0.0,0.0,0.0,0.0,1101
2.1,0.0,2.49,0.0,2017-01-17 06:33:13.559169,1.0,0.0,1.0,0.0,1174
2.39,2.59,2.79,2.59,2017-01-17 06:41:28.687586,1.0,1.0,1.0,1.0,1227
2.31,2.53,2.63,0.0,2017-01-17 06:42:49.449509,1.0,1.0,1.0,0.0,1151
2.47,0.0,2.7,0.0,2017-01-17 06:45:48.614683,7.0,0.0,0.0,0.0,1184
2.29,2.43,2.53,0.0,2017-01-17 07:16:02.110602,1.0,1.0,1.0,0.0,1129
2.39,2.59,0.0,2.64,2017-01-17 07:18:41.484161,10.0,10.0,0.0,10.0,1229
2.29,2.55,2.67,2.57,2017-01-17 07:22:14.492898,0.0,0.0,0.0,0.0,1225
2.1,0.0,2.49,0.0,2017-01-17 10:51:30.264091,1.0,0.0,1.0,0.0,1174
2.33,2.49,2.69,0.0,2017-01-17 11:03:39.220275,0.0,0.0,0.0,0.0,1101
2.29,0.0,2.49,0.0,2017-01-17 11:04:30.241512,1.0,0.0,1.0,0.0,1198
2.31,2.53,2.63,0.0,2017-01-17 11:14:58.766262,5.0,5.0,5.0,0.0,1151
2.29,2.43,2.53,0.0,2017-01-17 11:29:52.965297,5.0,5.0,5.0,0.0,1129
2.36,0.0,0.0,0.0,2017-01-17 11:38:48.819942,0.0,0.0,0.0,0.0,1228
2.39,2.59,2.79,2.59,2017-01-17 11:52:49.194495,5.0,5.0,5.0,5.0,1227
2.47,0.0,2.7,0.0,2017-01-17 12:06:41.939721,12.0,0.0,0.0,0.0,1184
2.1,0.0,2.49,0.0,2017-01-17 15:03:43.554437,1.0,0.0,1.0,0.0,1174
2.33,2.49,2.69,0.0,2017-01-17 15:14:58.541276,0.0,0.0,0.0,0.0,1101
2.29,0.0,2.49,0.0,2017-01-17 15:15:58.752130,3.0,0.0,3.0,0.0,1198
2.29,2.55,2.67,2.57,2017-01-17 15:23:03.035941,0.0,0.0,0.0,0.0,1225
2.31,2.53,2.63,0.0,2017-01-17 15:24:39.775047,9.0,9.0,9.0,0.0,1151
2.39,2.59,0.0,2.64,2017-01-17 15:29:56.315196,2.0,2.0,0.0,2.0,1229
2.29,2.43,2.53,0.0,2017-01-17 15:37:41.166503,1.0,1.0,1.0,0.0,1129
2.36,0.0,0.0,0.0,2017-01-17 15:44:20.461914,0.0,0.0,0.0,0.0,1228
2.29,2.41,2.63,2.55,2017-01-17 15:56:09.758292,0.0,0.0,0.0,0.0,1128
2.39,2.59,2.79,2.59,2017-01-17 15:58:08.264248,1.0,1.0,1.0,1.0,1227
2.47,0.0,2.7,0.0,2017-01-17 16:11:31.774160,17.0,0.0,0.0,0.0,1184
2.1,0.0,2.49,0.0,2017-01-17 19:08:24.085407,1.0,0.0,1.0,0.0,1174
2.33,2.49,2.69,0.0,2017-01-17 19:19:09.887638,0.0,0.0,0.0,0.0,1101
2.29,0.0,2.49,0.0,2017-01-17 19:20:04.057579,1.0,0.0,1.0,0.0,1198
2.29,2.55,2.67,2.57,2017-01-17 19:28:24.179655,0.0,0.0,0.0,0.0,1225
2.31,2.53,2.63,0.0,2017-01-17 19:30:04.060666,3.0,3.0,3.0,0.0,1151
2.37,2.57,2.79,2.55,2017-01-18 05:20:16.799286,1.0,8.0,12.0,8.0,1227
2.31,2.53,2.63,0.0,2017-01-18 05:26:29.799281,13.0,13.0,13.0,0.0,1151
2.47,2.6,0.0,0.0,2017-01-18 05:32:17.416826,9.0,13.0,0.0,0.0,1184
2.29,2.55,2.67,2.57,2017-01-18 05:33:10.121539,0.0,0.0,0.0,0.0,1225
2.39,2.59,2.72,2.64,2017-01-18 05:34:47.961774,13.0,13.0,13.0,13.0,1229
2.29,2.43,2.53,0.0,2017-01-18 05:48:16.654857,12.0,2.0,12.0,0.0,1129
2.33,2.49,2.69,0.0,2017-01-18 05:53:07.307718,0.0,0.0,0.0,0.0,1101
2.29,2.41,2.63,2.55,2017-01-18 05:53:37.111549,0.0,0.0,0.0,0.0,1128
2.36,0.0,0.0,0.0,2017-01-18 06:02:55.695669,0.0,0.0,0.0,0.0,1228
2.1,0.0,2.49,0.0,2017-01-18 06:18:06.521978,1.0,0.0,1.0,0.0,1174
2.37,2.57,2.79,2.55,2017-01-18 06:25:38.676712,1.0,1.0,1.0,1.0,1227
2.29,0.0,2.49,0.0,2017-01-18 06:30:28.443941,1.0,0.0,1.0,0.0,1198
2.31,2.53,2.63,0.0,2017-01-18 06:32:02.902618,14.0,14.0,14.0,0.0,1151
2.47,2.6,0.0,0.0,2017-01-18 06:38:23.792046,10.0,14.0,0.0,0.0,1184
2.29,2.55,2.67,2.57,2017-01-18 06:39:39.459920,0.0,0.0,0.0,0.0,1225
2.39,2.59,2.72,2.64,2017-01-18 06:41:12.237893,14.0,14.0,14.0,14.0,1229
2.29,2.43,2.53,0.0,2017-01-18 06:56:53.450036,1.0,1.0,1.0,0.0,1129
2.33,2.49,2.69,0.0,2017-01-18 07:02:05.549731,0.0,0.0,0.0,0.0,1101
2.29,2.41,2.63,2.55,2017-01-18 07:02:40.196728,0.0,0.0,0.0,0.0,1128
2.36,0.0,0.0,0.0,2017-01-18 07:14:16.684858,0.0,0.0,0.0,0.0,1228
2.1,0.0,2.49,0.0,2017-01-18 07:34:32.015206,1.0,0.0,1.0,0.0,1174
2.37,2.57,2.79,2.55,2017-01-18 10:30:57.469660,1.0,1.0,1.0,1.0,1227
2.29,2.51,2.61,0.0,2017-01-18 10:38:15.696968,1.0,1.0,1.0,0.0,1151
2.47,2.6,0.0,0.0,2017-01-18 10:44:56.371845,15.0,18.0,0.0,0.0,1184
2.39,2.59,2.72,2.64,2017-01-18 10:47:56.455648,18.0,18.0,18.0,18.0,1229
2.29,2.43,2.53,0.0,2017-01-18 11:06:31.152570,1.0,1.0,1.0,0.0,1129
2.33,2.49,2.69,0.0,2017-01-18 11:12:11.960961,0.0,0.0,0.0,0.0,1101
2.29,2.41,2.63,2.55,2017-01-18 11:12:57.049748,0.0,0.0,0.0,0.0,1128
2.36,0.0,0.0,0.0,2017-01-18 11:25:33.870089,0.0,0.0,0.0,0.0,1228
2.1,0.0,2.49,0.0,2017-01-18 11:44:17.319104,2.0,0.0,2.0,0.0,1174
2.36,0.0,0.0,0.0,2017-01-18 14:43:29.419134,0.0,0.0,0.0,0.0,1228
2.24,0.0,2.49,0.0,2017-01-18 14:52:27.935205,1.0,0.0,1.0,0.0,1198
2.47,2.6,0.0,0.0,2017-01-18 14:57:28.922748,19.0,22.0,0.0,0.0,1184
2.29,2.55,2.67,2.57,2017-01-18 14:57:37.018964,0.0,0.0,0.0,0.0,1225
2.37,2.57,2.79,2.55,2017-01-18 15:02:17.548768,1.0,1.0,1.0,1.0,1227
2.39,2.59,2.72,2.64,2017-01-18 15:13:38.903728,1.0,1.0,1.0,1.0,1229
2.33,2.49,2.69,0.0,2017-01-18 15:25:47.793799,0.0,0.0,0.0,0.0,1101
2.35,2.49,2.59,0.0,2017-01-18 15:33:26.215710,1.0,1.0,1.0,0.0,1129
2.1,0.0,2.49,0.0,2017-01-18 15:36:49.763237,2.0,0.0,2.0,0.0,1174
2.29,2.41,2.63,2.55,2017-01-18 15:41:13.184266,0.0,0.0,0.0,0.0,1128
2.29,2.51,2.61,0.0,2017-01-18 15:48:02.732639,1.0,1.0,1.0,0.0,1151
2.47,2.6,0.0,0.0,2017-01-18 18:40:14.765162,1.0,0.0,0.0,0.0,1184
2.39,2.59,2.72,2.64,2017-01-18 18:51:54.053593,3.0,3.0,3.0,3.0,1229
2.37,2.57,2.79,2.55,2017-01-18 18:59:02.112184,1.0,1.0,1.0,1.0,1227
2.29,2.51,2.61,0.0,2017-01-18 19:07:58.389322,1.0,1.0,1.0,0.0,1151
2.29,2.41,2.63,2.55,2017-01-18 19:15:51.225495,0.0,0.0,0.0,0.0,1128
2.37,2.57,2.79,2.55,2017-01-19 04:27:23.142552,7.0,7.0,7.0,9.0,1227
2.36,0.0,0.0,0.0,2017-01-19 04:33:35.706040,0.0,0.0,0.0,0.0,1228
2.29,2.51,2.61,0.0,2017-01-19 04:51:09.397430,6.0,6.0,6.0,0.0,1151
2.39,2.59,2.72,2.64,2017-01-19 05:12:11.185511,13.0,13.0,13.0,13.0,1229
2.33,2.49,2.69,0.0,2017-01-19 05:12:36.102847,0.0,0.0,0.0,0.0,1101
2.24,0.0,2.49,0.0,2017-01-19 05:13:30.128868,11.0,0.0,3.0,0.0,1198
2.29,2.41,2.63,2.55,2017-01-19 05:14:11.400887,0.0,0.0,0.0,0.0,1128
2.29,2.55,2.67,2.57,2017-01-19 05:17:24.115170,0.0,0.0,0.0,0.0,1225
2.47,2.6,0.0,0.0,2017-01-19 05:24:15.840991,8.0,0.0,0.0,0.0,1184
2.1,0.0,2.49,0.0,2017-01-19 05:33:16.060729,2.0,0.0,2.0,0.0,1174
2.37,2.57,2.79,2.55,2017-01-19 08:37:36.849729,1.0,1.0,1.0,1.0,1227
2.36,0.0,0.0,0.0,2017-01-19 08:46:34.797868,0.0,0.0,0.0,0.0,1228
2.29,2.51,2.61,0.0,2017-01-19 09:09:59.568843,1.0,1.0,1.0,0.0,1151
2.39,2.59,2.72,2.64,2017-01-19 09:36:21.584672,1.0,1.0,1.0,1.0,1229
2.29,2.41,2.63,2.55,2017-01-19 09:39:01.153824,0.0,0.0,0.0,0.0,1128
2.29,2.55,2.67,2.57,2017-01-19 09:42:53.526957,0.0,0.0,0.0,0.0,1225
2.35,2.49,2.59,0.0,2017-01-19 09:48:08.345793,2.0,2.0,2.0,0.0,1129
2.47,2.6,0.0,0.0,2017-01-19 09:49:31.564376,12.0,0.0,0.0,0.0,1184
2.1,0.0,2.49,0.0,2017-01-19 09:58:46.959447,1.0,0.0,1.0,0.0,1174
2.29,2.51,2.61,0.0,2017-01-19 13:06:38.566124,3.0,3.0,3.0,0.0,1151
2.37,2.57,2.79,2.55,2017-01-19 13:25:33.494010,4.0,4.0,4.0,4.0,1227
2.29,2.41,2.63,2.55,2017-01-19 13:31:08.172103,0.0,0.0,0.0,0.0,1128
2.36,0.0,0.0,0.0,2017-01-19 13:33:41.987777,0.0,0.0,0.0,0.0,1228
2.33,2.49,2.69,0.0,2017-01-19 13:38:49.020847,0.0,0.0,0.0,0.0,1101
2.35,2.49,2.59,0.0,2017-01-19 13:41:51.846434,1.0,1.0,1.0,0.0,1129
2.29,2.55,2.67,2.57,2017-01-19 13:48:03.248170,0.0,0.0,0.0,0.0,1225
2.39,2.59,2.72,2.64,2017-01-19 13:48:22.485956,4.0,4.0,4.0,4.0,1229
2.24,0.0,2.49,0.0,2017-01-19 13:53:08.733352,3.0,0.0,3.0,0.0,1198
2.1,0.0,2.49,0.0,2017-01-19 13:57:55.362598,1.0,0.0,1.0,0.0,1174
2.47,2.6,0.0,0.0,2017-01-19 14:04:53.453799,16.0,0.0,0.0,0.0,1184
2.37,2.57,2.79,2.55,2017-01-19 17:05:43.101811,1.0,1.0,1.0,1.0,1227
2.36,0.0,0.0,0.0,2017-01-19 17:12:23.556653,0.0,0.0,0.0,0.0,1228
2.35,2.49,2.59,0.0,2017-01-19 20:00:06.379422,1.0,1.0,1.0,0.0,1129
2.36,0.0,0.0,0.0,2017-01-19 20:01:44.613714,0.0,0.0,0.0,0.0,1228
2.37,2.57,2.79,2.55,2017-01-19 20:03:19.036746,1.0,1.0,1.0,1.0,1227
2.33,2.49,2.69,0.0,2017-01-19 20:03:26.418271,0.0,0.0,0.0,0.0,1101
2.22,0.0,2.49,0.0,2017-01-19 20:04:14.048991,1.0,0.0,1.0,0.0,1198
2.47,2.6,0.0,0.0,2017-01-19 20:11:13.021075,3.0,1.0,0.0,0.0,1184
2.29,2.41,2.63,2.55,2017-01-19 20:17:16.058286,0.0,0.0,0.0,0.0,1128
2.29,2.51,2.61,0.0,2017-01-19 20:26:03.973741,3.0,3.0,3.0,0.0,1151
2.29,2.55,2.67,2.57,2017-01-19 21:03:43.447431,1.0,1.0,1.0,0.0,1225
2.39,2.59,2.72,2.64,2017-01-19 21:04:36.389667,12.0,12.0,12.0,12.0,1229
2.1,0.0,2.49,0.0,2017-01-19 21:11:36.799948,1.0,0.0,1.0,0.0,1174
2.35,2.49,2.59,0.0,2017-01-20 00:08:33.697066,5.0,5.0,5.0,0.0,1129
2.36,0.0,0.0,0.0,2017-01-20 00:09:47.985674,0.0,0.0,0.0,0.0,1228
2.37,2.57,2.79,2.55,2017-01-20 00:11:01.257441,5.0,1.0,5.0,5.0,1227
2.33,2.49,2.69,0.0,2017-01-20 00:11:07.757632,0.0,0.0,0.0,0.0,1101
2.22,0.0,2.49,0.0,2017-01-20 00:11:46.447357,5.0,0.0,6.0,0.0,1198
2.47,2.6,0.0,0.0,2017-01-20 00:18:06.001773,1.0,3.0,0.0,0.0,1184
2.29,2.41,2.63,2.55,2017-01-20 00:21:35.084064,0.0,0.0,0.0,0.0,1128
2.29,2.51,2.61,0.0,2017-01-20 00:27:13.706371,7.0,7.0,7.0,0.0,1151
2.29,2.55,2.67,2.57,2017-01-20 00:58:55.543722,0.0,0.0,0.0,0.0,1225
2.39,2.59,2.72,2.64,2017-01-20 00:59:25.270793,2.0,2.0,2.0,16.0,1229
2.1,0.0,2.49,0.0,2017-01-20 01:05:58.289866,5.0,0.0,5.0,0.0,1174
2.35,2.49,2.59,0.0,2017-01-20 04:03:52.963919,9.0,9.0,9.0,0.0,1129
2.36,0.0,0.0,0.0,2017-01-20 04:05:16.823591,0.0,0.0,0.0,0.0,1228
2.37,2.57,2.79,2.55,2017-01-20 04:06:46.873840,9.0,6.0,9.0,9.0,1227
2.33,2.49,2.69,0.0,2017-01-20 04:06:53.608320,0.0,0.0,0.0,0.0,1101
2.22,0.0,2.49,0.0,2017-01-20 04:08:08.971782,1.0,0.0,1.0,0.0,1198
2.47,2.6,0.0,0.0,2017-01-20 04:15:12.620441,5.0,7.0,0.0,0.0,1184
2.29,2.41,2.63,2.55,2017-01-20 04:20:27.763222,0.0,0.0,0.0,0.0,1128
2.29,2.51,2.61,0.0,2017-01-20 04:27:05.820307,11.0,11.0,11.0,0.0,1151
2.29,2.55,2.67,2.57,2017-01-20 05:01:31.299674,0.0,0.0,0.0,0.0,1225
2.39,2.59,2.72,2.64,2017-01-20 05:02:07.811070,6.0,6.0,6.0,20.0,1229
2.1,0.0,2.49,0.0,2017-01-20 05:07:51.997503,2.0,0.0,2.0,0.0,1174
2.1,0.0,2.49,0.0,2017-01-20 08:14:28.060653,1.0,0.0,1.0,0.0,1174
2.29,2.55,2.67,2.57,2017-01-20 08:21:19.068809,0.0,0.0,0.0,0.0,1225
2.29,2.51,2.61,0.0,2017-01-20 08:36:04.326567,1.0,1.0,1.0,0.0,1151
2.37,2.57,2.79,2.55,2017-01-20 08:37:54.446762,1.0,1.0,1.0,1.0,1227
2.39,2.59,2.72,2.64,2017-01-20 08:38:22.144498,10.0,10.0,10.0,23.0,1229
2.35,2.49,2.59,0.0,2017-01-20 08:46:27.474407,1.0,1.0,1.0,0.0,1129
